"PATH","ROW","system.index","CLOUD_COVER","h","v"
28,40,"LC09_028040_20220228",0.18,15,17
28,40,"LC09_028040_20220228",0.18,14,18
28,40,"LC09_028040_20220228",0.18,14,18
28,40,"LC09_028040_20220228",0.18,13,18
28,40,"LC09_028040_20220228",0.18,15,17
28,40,"LC09_028040_20220228",0.18,14,17
28,40,"LC09_028040_20220228",0.18,15,17
28,40,"LC09_028040_20220228",0.18,14,18
28,40,"LC09_028040_20220228",0.18,13,18
28,40,"LC09_028040_20220228",0.18,14,17
28,40,"LC09_028040_20220228",0.18,15,18
28,40,"LC09_028040_20220228",0.18,15,17
28,40,"LC09_028040_20220228",0.18,14,18
28,40,"LC09_028040_20220228",0.18,13,17
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,13,17
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,13,17
28,40,"LC09_028040_20220519",0.01,13,17
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,13,17
28,40,"LC09_028040_20220519",0.01,13,17
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,13,18
28,40,"LC09_028040_20220519",0.01,14,17
28,40,"LC09_028040_20220519",0.01,15,18
28,40,"LC09_028040_20220519",0.01,15,17
28,40,"LC09_028040_20220519",0.01,14,18
28,40,"LC09_028040_20220519",0.01,13,17
28,41,"LC09_028041_20220519",0.2,14,18
28,41,"LC09_028041_20220519",0.2,13,19
28,41,"LC09_028041_20220519",0.2,14,19
28,41,"LC09_028041_20220519",0.2,15,18
28,41,"LC09_028041_20220519",0.2,13,18
28,41,"LC09_028041_20220519",0.2,14,18
28,41,"LC09_028041_20220519",0.2,14,19
28,41,"LC09_028041_20220519",0.2,15,18
28,41,"LC09_028041_20220519",0.2,13,19
28,41,"LC09_028041_20220519",0.2,13,18
28,41,"LC09_028041_20220519",0.2,14,19
28,41,"LC09_028041_20220519",0.2,14,18
28,41,"LC09_028041_20220519",0.2,13,18
28,41,"LC09_028041_20220519",0.2,15,18
28,41,"LC09_028041_20220519",0.2,13,19
28,41,"LC09_028041_20220519",0.2,13,19
28,41,"LC09_028041_20220519",0.2,15,18
28,41,"LC09_028041_20220519",0.2,13,18
28,41,"LC09_028041_20220519",0.2,13,18
28,41,"LC09_028041_20220519",0.2,13,19
28,41,"LC09_028041_20220519",0.2,14,19
28,41,"LC09_028041_20220519",0.2,14,18
28,41,"LC09_028041_20220519",0.2,15,18
28,41,"LC09_028041_20220519",0.2,14,19
28,41,"LC09_028041_20220519",0.2,14,18
28,41,"LC09_028041_20220604",0.69,14,18
28,41,"LC09_028041_20220604",0.69,13,19
28,41,"LC09_028041_20220604",0.69,14,19
28,41,"LC09_028041_20220604",0.69,15,18
28,41,"LC09_028041_20220604",0.69,13,18
28,41,"LC09_028041_20220604",0.69,14,18
28,41,"LC09_028041_20220604",0.69,14,19
28,41,"LC09_028041_20220604",0.69,15,18
28,41,"LC09_028041_20220604",0.69,13,19
28,41,"LC09_028041_20220604",0.69,13,18
28,41,"LC09_028041_20220604",0.69,14,19
28,41,"LC09_028041_20220604",0.69,14,18
28,41,"LC09_028041_20220604",0.69,13,18
28,41,"LC09_028041_20220604",0.69,15,18
28,41,"LC09_028041_20220604",0.69,13,19
28,41,"LC09_028041_20220604",0.69,13,19
28,41,"LC09_028041_20220604",0.69,15,18
28,41,"LC09_028041_20220604",0.69,13,18
28,41,"LC09_028041_20220604",0.69,13,18
28,41,"LC09_028041_20220604",0.69,13,19
28,41,"LC09_028041_20220604",0.69,14,19
28,41,"LC09_028041_20220604",0.69,14,18
28,41,"LC09_028041_20220604",0.69,15,18
28,41,"LC09_028041_20220604",0.69,14,19
28,41,"LC09_028041_20220604",0.69,14,18
29,25,"LC09_029025_20211104",0.21,18,2
29,25,"LC09_029025_20211104",0.21,18,1
29,25,"LC09_029025_20211104",0.21,17,2
29,25,"LC09_029025_20211104",0.21,17,1
29,25,"LC09_029025_20211104",0.21,17,2
29,25,"LC09_029025_20211104",0.21,17,1
29,25,"LC09_029025_20211104",0.21,17,1
29,25,"LC09_029025_20211104",0.21,17,2
29,25,"LC09_029025_20211104",0.21,18,1
29,25,"LC09_029025_20211104",0.21,18,1
29,25,"LC09_029025_20211104",0.21,18,2
29,25,"LC09_029025_20211104",0.21,17,2
29,25,"LC09_029025_20211104",0.21,18,2
29,25,"LC09_029025_20211104",0.21,18,1
29,25,"LC09_029025_20211104",0.21,18,2
29,25,"LC09_029025_20211104",0.21,17,1
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,16,2
29,26,"LC09_029026_20211104",0.01,18,3
29,26,"LC09_029026_20211104",0.01,17,3
29,26,"LC09_029026_20211104",0.01,18,2
29,26,"LC09_029026_20211104",0.01,17,2
29,26,"LC09_029026_20211104",0.01,16,3
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,16,2
29,26,"LC09_029026_20220102",0.25,18,3
29,26,"LC09_029026_20220102",0.25,17,3
29,26,"LC09_029026_20220102",0.25,18,2
29,26,"LC09_029026_20220102",0.25,17,2
29,26,"LC09_029026_20220102",0.25,16,3
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,16,3
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,16,3
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,16,3
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,16,3
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,16,3
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,16,2
29,26,"LC09_029026_20220408",0.13,18,3
29,26,"LC09_029026_20220408",0.13,17,3
29,26,"LC09_029026_20220408",0.13,18,2
29,26,"LC09_029026_20220408",0.13,17,2
29,26,"LC09_029026_20220408",0.13,16,3
29,27,"LC09_029027_20211104",0.02,17,3
29,27,"LC09_029027_20211104",0.02,18,3
29,27,"LC09_029027_20211104",0.02,16,4
29,27,"LC09_029027_20211104",0.02,16,4
29,27,"LC09_029027_20211104",0.02,17,3
29,27,"LC09_029027_20211104",0.02,17,3
29,27,"LC09_029027_20211104",0.02,16,4
29,27,"LC09_029027_20211104",0.02,17,4
29,27,"LC09_029027_20211104",0.02,17,4
29,27,"LC09_029027_20211104",0.02,18,3
29,27,"LC09_029027_20211104",0.02,18,3
29,27,"LC09_029027_20211104",0.02,16,4
29,27,"LC09_029027_20211104",0.02,16,3
29,27,"LC09_029027_20211104",0.02,16,4
29,27,"LC09_029027_20211104",0.02,16,3
29,27,"LC09_029027_20211104",0.02,16,3
29,27,"LC09_029027_20211104",0.02,17,4
29,27,"LC09_029027_20211104",0.02,18,3
29,27,"LC09_029027_20211104",0.02,17,4
29,27,"LC09_029027_20211104",0.02,16,3
29,27,"LC09_029027_20211104",0.02,16,3
29,27,"LC09_029027_20211104",0.02,17,3
29,27,"LC09_029027_20211104",0.02,17,3
29,27,"LC09_029027_20211104",0.02,18,3
29,27,"LC09_029027_20211104",0.02,17,4
29,27,"LC09_029027_20220102",0.25,17,3
29,27,"LC09_029027_20220102",0.25,18,3
29,27,"LC09_029027_20220102",0.25,16,4
29,27,"LC09_029027_20220102",0.25,16,4
29,27,"LC09_029027_20220102",0.25,17,3
29,27,"LC09_029027_20220102",0.25,17,3
29,27,"LC09_029027_20220102",0.25,16,4
29,27,"LC09_029027_20220102",0.25,17,4
29,27,"LC09_029027_20220102",0.25,17,4
29,27,"LC09_029027_20220102",0.25,18,3
29,27,"LC09_029027_20220102",0.25,18,3
29,27,"LC09_029027_20220102",0.25,16,4
29,27,"LC09_029027_20220102",0.25,16,3
29,27,"LC09_029027_20220102",0.25,16,4
29,27,"LC09_029027_20220102",0.25,16,3
29,27,"LC09_029027_20220102",0.25,16,3
29,27,"LC09_029027_20220102",0.25,17,4
29,27,"LC09_029027_20220102",0.25,18,3
29,27,"LC09_029027_20220102",0.25,17,4
29,27,"LC09_029027_20220102",0.25,16,3
29,27,"LC09_029027_20220102",0.25,16,3
29,27,"LC09_029027_20220102",0.25,17,3
29,27,"LC09_029027_20220102",0.25,17,3
29,27,"LC09_029027_20220102",0.25,18,3
29,27,"LC09_029027_20220102",0.25,17,4
29,27,"LC09_029027_20220203",0.64,17,3
29,27,"LC09_029027_20220203",0.64,18,3
29,27,"LC09_029027_20220203",0.64,16,4
29,27,"LC09_029027_20220203",0.64,16,4
29,27,"LC09_029027_20220203",0.64,17,3
29,27,"LC09_029027_20220203",0.64,17,3
29,27,"LC09_029027_20220203",0.64,16,4
29,27,"LC09_029027_20220203",0.64,17,4
29,27,"LC09_029027_20220203",0.64,17,4
29,27,"LC09_029027_20220203",0.64,18,3
29,27,"LC09_029027_20220203",0.64,18,3
29,27,"LC09_029027_20220203",0.64,16,4
29,27,"LC09_029027_20220203",0.64,16,3
29,27,"LC09_029027_20220203",0.64,16,4
29,27,"LC09_029027_20220203",0.64,16,3
29,27,"LC09_029027_20220203",0.64,16,3
29,27,"LC09_029027_20220203",0.64,17,4
29,27,"LC09_029027_20220203",0.64,18,3
29,27,"LC09_029027_20220203",0.64,17,4
29,27,"LC09_029027_20220203",0.64,16,3
29,27,"LC09_029027_20220203",0.64,16,3
29,27,"LC09_029027_20220203",0.64,17,3
29,27,"LC09_029027_20220203",0.64,17,3
29,27,"LC09_029027_20220203",0.64,18,3
29,27,"LC09_029027_20220203",0.64,17,4
29,27,"LC09_029027_20220307",0.29,17,3
29,27,"LC09_029027_20220307",0.29,18,3
29,27,"LC09_029027_20220307",0.29,16,4
29,27,"LC09_029027_20220307",0.29,16,4
29,27,"LC09_029027_20220307",0.29,17,3
29,27,"LC09_029027_20220307",0.29,17,3
29,27,"LC09_029027_20220307",0.29,16,4
29,27,"LC09_029027_20220307",0.29,17,4
29,27,"LC09_029027_20220307",0.29,17,4
29,27,"LC09_029027_20220307",0.29,18,3
29,27,"LC09_029027_20220307",0.29,18,3
29,27,"LC09_029027_20220307",0.29,16,4
29,27,"LC09_029027_20220307",0.29,16,3
29,27,"LC09_029027_20220307",0.29,16,4
29,27,"LC09_029027_20220307",0.29,16,3
29,27,"LC09_029027_20220307",0.29,16,3
29,27,"LC09_029027_20220307",0.29,17,4
29,27,"LC09_029027_20220307",0.29,18,3
29,27,"LC09_029027_20220307",0.29,17,4
29,27,"LC09_029027_20220307",0.29,16,3
29,27,"LC09_029027_20220307",0.29,16,3
29,27,"LC09_029027_20220307",0.29,17,3
29,27,"LC09_029027_20220307",0.29,17,3
29,27,"LC09_029027_20220307",0.29,18,3
29,27,"LC09_029027_20220307",0.29,17,4
29,27,"LC09_029027_20220408",0.68,17,3
29,27,"LC09_029027_20220408",0.68,18,3
29,27,"LC09_029027_20220408",0.68,16,4
29,27,"LC09_029027_20220408",0.68,16,4
29,27,"LC09_029027_20220408",0.68,17,3
29,27,"LC09_029027_20220408",0.68,17,3
29,27,"LC09_029027_20220408",0.68,16,4
29,27,"LC09_029027_20220408",0.68,17,4
29,27,"LC09_029027_20220408",0.68,17,4
29,27,"LC09_029027_20220408",0.68,18,3
29,27,"LC09_029027_20220408",0.68,18,3
29,27,"LC09_029027_20220408",0.68,16,4
29,27,"LC09_029027_20220408",0.68,16,3
29,27,"LC09_029027_20220408",0.68,16,4
29,27,"LC09_029027_20220408",0.68,16,3
29,27,"LC09_029027_20220408",0.68,16,3
29,27,"LC09_029027_20220408",0.68,17,4
29,27,"LC09_029027_20220408",0.68,18,3
29,27,"LC09_029027_20220408",0.68,17,4
29,27,"LC09_029027_20220408",0.68,16,3
29,27,"LC09_029027_20220408",0.68,16,3
29,27,"LC09_029027_20220408",0.68,17,3
29,27,"LC09_029027_20220408",0.68,17,3
29,27,"LC09_029027_20220408",0.68,18,3
29,27,"LC09_029027_20220408",0.68,17,4
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,15,7
29,30,"LC09_029030_20220307",0.28,16,6
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,17,7
29,30,"LC09_029030_20220307",0.28,17,6
29,30,"LC09_029030_20220307",0.28,15,6
29,30,"LC09_029030_20220307",0.28,16,7
29,30,"LC09_029030_20220627",0.15,16,7
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,16,7
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,16,7
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,15,7
29,30,"LC09_029030_20220627",0.15,16,6
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,16,7
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,16,7
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,17,7
29,30,"LC09_029030_20220627",0.15,17,6
29,30,"LC09_029030_20220627",0.15,15,6
29,30,"LC09_029030_20220627",0.15,16,7
29,31,"LC09_029031_20220203",0.81,15,8
29,31,"LC09_029031_20220203",0.81,15,8
29,31,"LC09_029031_20220203",0.81,15,7
29,31,"LC09_029031_20220203",0.81,16,7
29,31,"LC09_029031_20220203",0.81,15,8
29,31,"LC09_029031_20220203",0.81,15,7
29,31,"LC09_029031_20220203",0.81,15,8
29,31,"LC09_029031_20220203",0.81,16,8
29,31,"LC09_029031_20220203",0.81,16,7
29,31,"LC09_029031_20220203",0.81,15,7
29,31,"LC09_029031_20220203",0.81,16,7
29,31,"LC09_029031_20220203",0.81,15,7
29,31,"LC09_029031_20220203",0.81,16,8
29,31,"LC09_029031_20220203",0.81,16,7
29,31,"LC09_029031_20220203",0.81,16,8
29,31,"LC09_029031_20220203",0.81,16,8
29,31,"LC09_029031_20220408",0.33,15,8
29,31,"LC09_029031_20220408",0.33,15,8
29,31,"LC09_029031_20220408",0.33,15,7
29,31,"LC09_029031_20220408",0.33,16,7
29,31,"LC09_029031_20220408",0.33,15,8
29,31,"LC09_029031_20220408",0.33,15,7
29,31,"LC09_029031_20220408",0.33,15,8
29,31,"LC09_029031_20220408",0.33,16,8
29,31,"LC09_029031_20220408",0.33,16,7
29,31,"LC09_029031_20220408",0.33,15,7
29,31,"LC09_029031_20220408",0.33,16,7
29,31,"LC09_029031_20220408",0.33,15,7
29,31,"LC09_029031_20220408",0.33,16,8
29,31,"LC09_029031_20220408",0.33,16,7
29,31,"LC09_029031_20220408",0.33,16,8
29,31,"LC09_029031_20220408",0.33,16,8
29,32,"LC09_029032_20220219",0.03,16,9
29,32,"LC09_029032_20220219",0.03,16,8
29,32,"LC09_029032_20220219",0.03,16,9
29,32,"LC09_029032_20220219",0.03,16,9
29,32,"LC09_029032_20220219",0.03,15,9
29,32,"LC09_029032_20220219",0.03,15,8
29,32,"LC09_029032_20220219",0.03,15,8
29,32,"LC09_029032_20220219",0.03,16,8
29,32,"LC09_029032_20220219",0.03,15,9
29,32,"LC09_029032_20220219",0.03,16,9
29,32,"LC09_029032_20220219",0.03,15,8
29,32,"LC09_029032_20220219",0.03,15,9
29,32,"LC09_029032_20220219",0.03,16,8
29,32,"LC09_029032_20220219",0.03,15,8
29,32,"LC09_029032_20220219",0.03,15,9
29,32,"LC09_029032_20220219",0.03,16,8
29,32,"LC09_029032_20220408",0.03,16,9
29,32,"LC09_029032_20220408",0.03,16,8
29,32,"LC09_029032_20220408",0.03,16,9
29,32,"LC09_029032_20220408",0.03,16,9
29,32,"LC09_029032_20220408",0.03,15,9
29,32,"LC09_029032_20220408",0.03,15,8
29,32,"LC09_029032_20220408",0.03,15,8
29,32,"LC09_029032_20220408",0.03,16,8
29,32,"LC09_029032_20220408",0.03,15,9
29,32,"LC09_029032_20220408",0.03,16,9
29,32,"LC09_029032_20220408",0.03,15,8
29,32,"LC09_029032_20220408",0.03,15,9
29,32,"LC09_029032_20220408",0.03,16,8
29,32,"LC09_029032_20220408",0.03,15,8
29,32,"LC09_029032_20220408",0.03,15,9
29,32,"LC09_029032_20220408",0.03,16,8
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,16,11
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220219",0.03,16,9
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,15,10
29,33,"LC09_029033_20220219",0.03,14,10
29,33,"LC09_029033_20220219",0.03,16,10
29,33,"LC09_029033_20220219",0.03,15,9
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,16,11
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220408",0.01,16,9
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,15,10
29,33,"LC09_029033_20220408",0.01,14,10
29,33,"LC09_029033_20220408",0.01,16,10
29,33,"LC09_029033_20220408",0.01,15,9
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,15,9
29,33,"LC09_029033_20220424",0.5,14,10
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,14,10
29,33,"LC09_029033_20220424",0.5,16,9
29,33,"LC09_029033_20220424",0.5,15,10
29,33,"LC09_029033_20220424",0.5,15,9
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,16,10
29,33,"LC09_029033_20220424",0.5,15,10
29,33,"LC09_029033_20220424",0.5,14,10
29,33,"LC09_029033_20220424",0.5,15,9
29,33,"LC09_029033_20220424",0.5,16,10
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,16,10
29,33,"LC09_029033_20220424",0.5,16,10
29,33,"LC09_029033_20220424",0.5,14,10
29,33,"LC09_029033_20220424",0.5,15,10
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,16,11
29,33,"LC09_029033_20220424",0.5,16,10
29,33,"LC09_029033_20220424",0.5,16,9
29,33,"LC09_029033_20220424",0.5,16,9
29,33,"LC09_029033_20220424",0.5,16,9
