system:index,CLOUD_COVER
LC09_025038_20220428,7.27
LC09_025038_20220514,44.63
LC09_025038_20220530,33.45
LC09_025038_20220615,34.73
LC09_025039_20211205,63.71
LC09_025039_20211221,0.17
LC09_025039_20220106,38.89
LC09_025039_20220122,0.03
LC09_025039_20220207,0.04
LC09_025039_20220311,82.2
LC09_025039_20220327,0.49
LC09_025039_20220428,24.35
LC09_025039_20220514,69.04
LC09_025039_20220530,40.37
LC09_025039_20220615,38.52
LC09_025040_20211205,45.25
LC09_025040_20211221,0.14
LC09_025040_20220106,56.65
LC09_025040_20220122,0.69
LC09_025040_20220207,26.53
LC09_025040_20220327,9.91
LC09_025040_20220428,15.54
LC09_025040_20220514,54.7
LC09_025040_20220530,26.77
LC09_025040_20220615,49.23
LC09_026026_20211101,87.15
LC09_026026_20211106,77.49
LC09_026026_20211212,0.03
LC09_026026_20211228,100.0
LC09_026026_20220113,23.58
LC09_026026_20220214,0.13
LC09_026026_20220302,10.62
LC09_026026_20220419,5.77
LC09_026026_20220505,11.8
LC09_026026_20220606,78.69
LC09_026026_20220622,25.28
LC09_026027_20211106,17.01
LC09_026027_20220214,9.36
LC09_026027_20220302,43.8
LC09_026027_20220419,3.2
LC09_026027_20220505,4.21
LC09_026027_20220521,73.17
LC09_026027_20220606,53.08
LC09_026027_20220622,3.89
LC09_026028_20211106,0.08
LC09_026028_20211212,2.96
LC09_026028_20220129,80.57
LC09_026028_20220214,4.02
LC09_026028_20220403,60.02
LC09_026028_20220419,17.92
LC09_026028_20220505,64.68
LC09_026028_20220521,79.15
LC09_026028_20220606,27.14
LC09_026028_20220622,0.14
LC09_026029_20211101,71.62
LC09_026029_20211106,0.29
LC09_026029_20220214,1.14
LC09_026029_20220403,66.87
LC09_026029_20220419,26.74
LC09_026029_20220505,85.59
LC09_026029_20220521,59.86
LC09_026029_20220606,35.69
LC09_026029_20220622,10.48
LC09_026030_20211101,22.02
LC09_026030_20211106,0.03
LC09_026030_20211212,27.88
LC09_026030_20220113,8.96
LC09_026030_20220129,9.51
LC09_026030_20220214,10.8
LC09_026030_20220302,48.26
LC09_026030_20220403,100.0
LC09_026030_20220419,55.42
LC09_026030_20220521,58.44
LC09_026030_20220606,85.23
LC09_026030_20220622,2.5
LC09_026031_20211101,89.94
LC09_026031_20211106,0.05
LC09_026031_20211212,19.42
LC09_026031_20220113,0.61
LC09_026031_20220129,1.65
LC09_026031_20220214,27.67
LC09_026031_20220302,16.62
LC09_026031_20220403,100.0
LC09_026031_20220419,89.43
LC09_026031_20220521,82.13
LC09_026031_20220622,11.25
LC09_026032_20211106,0.01
LC09_026032_20211212,0.02
LC09_026032_20220113,1.28
LC09_026032_20220129,28.18
LC09_026032_20220214,0.06
LC09_026032_20220302,34.49
LC09_026032_20220403,93.14
LC09_026032_20220419,61.53
LC09_026032_20220521,84.77
LC09_026032_20220606,36.12
LC09_026032_20220622,54.2
LC09_026033_20211106,0.04
LC09_026033_20211212,0.09
LC09_026033_20211228,59.06
LC09_026033_20220113,0.09
LC09_026033_20220129,1.21
LC09_026033_20220214,0.12
LC09_026033_20220302,13.3
LC09_026033_20220403,66.93
LC09_026033_20220419,21.0
LC09_026033_20220521,94.91
LC09_026033_20220606,7.99
LC09_026033_20220622,74.62
LC09_026034_20211106,0.03
LC09_026034_20211212,0.06
LC09_026034_20211228,55.74
LC09_026034_20220113,0.06
LC09_026034_20220129,0.07
LC09_026034_20220214,0.03
LC09_026034_20220302,0.04
LC09_026034_20220403,57.87
LC09_026034_20220419,18.95
LC09_026034_20220505,90.79
LC09_026034_20220606,42.56
LC09_026034_20220622,65.68
LC09_026035_20211106,0.06
LC09_026035_20211212,0.07
LC09_026035_20211228,79.88
LC09_026035_20220113,0.35
LC09_026035_20220129,0.08
LC09_026035_20220214,0.07
LC09_026035_20220302,0.06
LC09_026035_20220403,26.87
LC09_026035_20220419,27.57
LC09_026035_20220505,90.05
LC09_026035_20220606,36.38
LC09_026035_20220622,40.46
LC09_026036_20211101,53.05
LC09_026036_20211106,0.01
LC09_026036_20211212,0.01
LC09_026036_20211228,90.42
LC09_026036_20220113,7.12
LC09_026036_20220129,0.01
LC09_026036_20220214,0.02
LC09_026036_20220302,0.02
LC09_026036_20220403,1.03
LC09_026036_20220419,16.14
LC09_026036_20220521,77.66
LC09_026036_20220606,14.98
LC09_026036_20220622,11.0
LC09_026037_20211101,1.02
LC09_026037_20211106,0.04
LC09_026037_20211212,0.03
LC09_026037_20211228,78.54
LC09_026037_20220113,1.1
LC09_026037_20220129,0.03
LC09_026037_20220214,0.03
LC09_026037_20220302,1.11
LC09_026037_20220403,3.26
LC09_026037_20220419,7.56
LC09_026037_20220521,47.97
LC09_026037_20220606,27.87
LC09_026037_20220622,3.79
LC09_026038_20211101,0.02
LC09_026038_20211106,0.05
LC09_026038_20211212,0.03
LC09_026038_20211228,89.59
LC09_026038_20220113,0.09
LC09_026038_20220129,0.02
LC09_026038_20220214,0.02
LC09_026038_20220302,22.78
LC09_026038_20220403,7.59
LC09_026038_20220419,39.11
LC09_026038_20220505,94.87
LC09_026038_20220521,39.12
LC09_026038_20220606,33.57
LC09_026038_20220622,7.87
LC09_026039_20211101,1.7
LC09_026039_20211106,0.02
LC09_026039_20211212,0.03
LC09_026039_20211228,91.76
LC09_026039_20220113,0.09
LC09_026039_20220129,0.05
LC09_026039_20220214,0.96
LC09_026039_20220302,34.13
LC09_026039_20220403,0.34
LC09_026039_20220419,80.17
LC09_026039_20220505,79.45
LC09_026039_20220521,19.47
LC09_026039_20220606,35.87
LC09_026039_20220622,24.92
LC09_026040_20211101,25.71
LC09_026040_20211106,0.02
LC09_026040_20211212,10.85
LC09_026040_20211228,67.65
LC09_026040_20220113,0.06
LC09_026040_20220129,0.1
LC09_026040_20220214,0.67
LC09_026040_20220302,8.74
LC09_026040_20220403,42.14
LC09_026040_20220505,63.6
LC09_026040_20220521,31.35
LC09_026040_20220606,35.02
LC09_026040_20220622,28.17
LC09_026041_20211101,15.14
LC09_026041_20211106,5.06
LC09_026041_20211212,36.89
LC09_026041_20211228,34.31
LC09_026041_20220113,1.34
LC09_026041_20220129,1.29
LC09_026041_20220214,1.8
LC09_026041_20220302,14.03
LC09_026041_20220403,48.51
LC09_026041_20220505,6.54
LC09_026041_20220521,42.22
LC09_026041_20220606,6.6
LC09_026041_20220622,22.49
LC09_026042_20211101,11.4
LC09_026042_20211106,18.23
LC09_026042_20211212,69.44
LC09_026042_20211228,18.39
LC09_026042_20220113,4.35
LC09_026042_20220129,51.7
LC09_026042_20220214,9.19
LC09_026042_20220302,5.26
LC09_026042_20220403,46.08
LC09_026042_20220505,31.77
LC09_026042_20220521,40.03
LC09_026042_20220606,13.04
LC09_026042_20220622,18.99
LC09_027026_20220120,0.13
LC09_027026_20220426,73.13
LC09_027026_20220528,89.87
LC09_027026_20220629,80.15
LC09_027027_20220120,0.88
LC09_027027_20220309,68.25
LC09_027027_20220629,81.6
LC09_027028_20220120,4.97
LC09_027028_20220309,15.19
LC09_027028_20220410,71.2
LC09_027028_20220512,96.21
LC09_027028_20220528,80.75
LC09_027028_20220629,69.64
LC09_027029_20220120,6.02
LC09_027029_20220309,14.89
LC09_027029_20220410,36.99
LC09_027029_20220426,88.03
LC09_027029_20220512,48.63
LC09_027029_20220528,16.23
LC09_027029_20220629,16.37
LC09_027030_20211111,45.63
LC09_027030_20211219,50.29
LC09_027030_20220120,0.93
LC09_027030_20220205,74.45
LC09_027030_20220221,97.62
LC09_027030_20220309,81.31
LC09_027030_20220325,59.13
LC09_027030_20220410,24.18
LC09_027030_20220426,26.51
LC09_027030_20220512,0.41
LC09_027030_20220528,3.7
LC09_027030_20220613,94.79
LC09_027030_20220629,0.16
LC09_027031_20211111,11.55
LC09_027031_20211219,19.43
LC09_027031_20220104,65.84
LC09_027031_20220120,1.43
LC09_027031_20220205,5.46
LC09_027031_20220221,38.68
LC09_027031_20220309,84.35
LC09_027031_20220325,0.81
LC09_027031_20220410,59.2
LC09_027031_20220426,0.04
LC09_027031_20220512,4.66
LC09_027031_20220528,12.97
LC09_027031_20220613,60.07
LC09_027031_20220629,0.0
LC09_027032_20211111,3.23
LC09_027032_20211121,0.08
LC09_027032_20211219,5.51
LC09_027032_20220104,58.09
LC09_027032_20220120,7.76
LC09_027032_20220205,5.15
LC09_027032_20220221,9.97
LC09_027032_20220309,27.07
LC09_027032_20220325,20.93
LC09_027032_20220410,83.55
LC09_027032_20220426,0.01
LC09_027032_20220512,9.56
LC09_027032_20220528,47.1
LC09_027032_20220613,38.36
LC09_027032_20220629,0.0
LC09_027033_20211111,0.02
LC09_027033_20211116,70.11
LC09_027033_20211121,0.62
LC09_027033_20211219,4.19
LC09_027033_20220104,57.42
LC09_027033_20220120,2.68
LC09_027033_20220205,0.9
LC09_027033_20220221,12.75
LC09_027033_20220309,28.7
LC09_027033_20220325,89.56
LC09_027033_20220410,80.97
LC09_027033_20220426,0.03
LC09_027033_20220512,0.2
LC09_027033_20220528,64.96
LC09_027033_20220613,17.71
LC09_027033_20220629,0.0
LC09_027034_20211111,6.55
LC09_027034_20211116,79.17
LC09_027034_20211219,24.12
LC09_027034_20220104,88.73
LC09_027034_20220120,25.5
LC09_027034_20220205,0.05
LC09_027034_20220221,7.57
LC09_027034_20220309,45.12
LC09_027034_20220325,57.88
LC09_027034_20220410,61.78
LC09_027034_20220426,0.01
LC09_027034_20220512,0.0
LC09_027034_20220528,32.13
LC09_027034_20220613,0.78
LC09_027034_20220629,0.0
LC09_027035_20211111,6.3
LC09_027035_20211116,51.38
LC09_027035_20211219,36.13
LC09_027035_20220104,99.91
LC09_027035_20220120,65.37
LC09_027035_20220205,0.27
LC09_027035_20220221,50.47
LC09_027035_20220309,0.44
LC09_027035_20220325,2.73
LC09_027035_20220410,66.18
LC09_027035_20220426,0.02
LC09_027035_20220512,0.06
LC09_027035_20220528,50.73
LC09_027035_20220613,0.3
LC09_027035_20220629,0.07
LC09_027036_20211111,41.05
LC09_027036_20211116,14.84
LC09_027036_20211219,33.04
LC09_027036_20220104,76.34
LC09_027036_20220120,76.77
LC09_027036_20220205,0.32
LC09_027036_20220221,76.31
LC09_027036_20220309,0.19
LC09_027036_20220325,0.02
LC09_027036_20220410,66.25
LC09_027036_20220426,0.02
LC09_027036_20220512,0.07
LC09_027036_20220528,13.61
LC09_027036_20220613,0.13
LC09_027036_20220629,0.27
LC09_027037_20211116,0.73
LC09_027037_20211219,47.63
LC09_027037_20220104,34.35
LC09_027037_20220120,73.92
LC09_027037_20220205,0.3
LC09_027037_20220221,76.55
LC09_027037_20220309,0.05
LC09_027037_20220325,0.05
LC09_027037_20220410,60.63
LC09_027037_20220426,0.47
LC09_027037_20220512,0.23
LC09_027037_20220528,1.18
LC09_027037_20220613,0.15
LC09_027037_20220629,0.41
LC09_027038_20211116,0.04
LC09_027038_20211219,11.88
LC09_027038_20220104,0.99
LC09_027038_20220205,1.8
LC09_027038_20220221,69.56
LC09_027038_20220309,13.06
LC09_027038_20220325,0.05
LC09_027038_20220410,37.43
LC09_027038_20220426,1.75
LC09_027038_20220512,0.24
LC09_027038_20220528,0.21
LC09_027038_20220613,0.12
LC09_027038_20220629,0.82
LC09_027039_20211111,0.61
LC09_027039_20211116,16.85
LC09_027039_20211219,25.35
LC09_027039_20220104,0.11
LC09_027039_20220205,1.8
LC09_027039_20220221,41.69
LC09_027039_20220309,20.44
LC09_027039_20220325,0.05
LC09_027039_20220410,36.9
LC09_027039_20220426,73.41
LC09_027039_20220512,18.04
LC09_027039_20220528,0.12
LC09_027039_20220613,1.87
LC09_027039_20220629,2.05
LC09_027040_20211111,34.72
LC09_027040_20211116,8.99
LC09_027040_20211121,81.27
LC09_027040_20211219,82.78
LC09_027040_20220104,0.4
LC09_027040_20220205,0.03
LC09_027040_20220221,18.52
LC09_027040_20220309,16.0
LC09_027040_20220325,0.03
LC09_027040_20220410,21.43
LC09_027040_20220512,25.78
LC09_027040_20220528,0.4
LC09_027040_20220613,13.86
LC09_027040_20220629,22.99
LC09_027041_20211111,33.59
LC09_027041_20211116,2.29
LC09_027041_20211121,51.2
LC09_027041_20220104,3.27
LC09_027041_20220205,0.0
LC09_027041_20220221,27.11
LC09_027041_20220309,60.47
LC09_027041_20220325,0.0
LC09_027041_20220410,1.6
LC09_027041_20220512,1.73
LC09_027041_20220528,0.7
LC09_027041_20220613,16.7
LC09_027041_20220629,46.29
LC09_027042_20211111,3.66
LC09_027042_20211121,9.73
LC09_027042_20220104,1.49
LC09_027042_20220205,0.86
LC09_027042_20220221,5.96
LC09_027042_20220309,95.0
LC09_027042_20220325,0.0
LC09_027042_20220410,0.61
LC09_027042_20220426,83.87
LC09_027042_20220512,3.9
LC09_027042_20220528,0.6
LC09_027042_20220613,33.19
LC09_027042_20220629,45.53
LC09_028026_20211210,68.49
LC09_028026_20211226,0.67
LC09_028026_20220127,2.97
LC09_028026_20220212,76.0
LC09_028026_20220401,28.11
LC09_028026_20220503,18.62
LC09_028026_20220519,100.0
LC09_028026_20220604,0.73
LC09_028026_20220620,1.59
LC09_028027_20211226,43.79
LC09_028027_20220127,10.71
LC09_028027_20220212,37.7
LC09_028027_20220401,35.11
LC09_028027_20220417,99.99
LC09_028027_20220503,0.47
LC09_028027_20220604,0.98
LC09_028027_20220620,7.51
LC09_028028_20211226,100.0
LC09_028028_20220127,22.13
LC09_028028_20220401,56.95
LC09_028028_20220417,100.0
LC09_028028_20220503,5.43
LC09_028028_20220519,99.38
LC09_028028_20220604,25.08
LC09_028028_20220620,1.69
LC09_028029_20220111,54.05
LC09_028029_20220212,90.68
LC09_028029_20220228,19.4
LC09_028029_20220401,67.39
LC09_028029_20220503,54.32
LC09_028029_20220519,95.25
LC09_028029_20220604,67.97
LC09_028029_20220620,0.16
LC09_028030_20220111,38.74
LC09_028030_20220127,92.48
LC09_028030_20220228,19.57
LC09_028030_20220401,74.3
LC09_028030_20220519,56.68
LC09_028030_20220620,0.01
LC09_028031_20220111,58.14
LC09_028031_20220127,64.06
LC09_028031_20220212,76.85
LC09_028031_20220228,10.18
LC09_028031_20220401,47.43
LC09_028031_20220519,5.13
LC09_028031_20220604,98.54
LC09_028031_20220620,0.01
LC09_028032_20211210,97.83
LC09_028032_20211226,100.0
LC09_028032_20220111,21.53
LC09_028032_20220127,64.23
LC09_028032_20220212,36.35
LC09_028032_20220228,70.31
LC09_028032_20220401,2.94
LC09_028032_20220417,97.46
LC09_028032_20220519,18.69
LC09_028032_20220604,97.48
LC09_028032_20220620,0.02
LC09_028033_20211210,88.98
LC09_028033_20211226,100.0
LC09_028033_20220111,1.89
LC09_028033_20220127,65.87
LC09_028033_20220212,17.09
LC09_028033_20220228,29.06
LC09_028033_20220401,9.42
LC09_028033_20220417,83.78
LC09_028033_20220519,47.69
LC09_028033_20220604,94.81
LC09_028033_20220620,0.01
LC09_028034_20211210,91.77
LC09_028034_20211226,95.28
LC09_028034_20220111,0.2
LC09_028034_20220127,19.52
LC09_028034_20220212,0.02
LC09_028034_20220228,50.66
LC09_028034_20220401,21.95
LC09_028034_20220417,72.32
LC09_028034_20220519,76.41
LC09_028034_20220604,63.36
LC09_028034_20220620,0.21
LC09_028035_20211210,81.01
LC09_028035_20211226,81.28
LC09_028035_20220111,0.19
LC09_028035_20220127,50.21
LC09_028035_20220212,0.11
LC09_028035_20220228,23.8
LC09_028035_20220401,20.44
LC09_028035_20220417,53.27
LC09_028035_20220503,83.02
LC09_028035_20220519,19.35
LC09_028035_20220604,33.43
LC09_028035_20220620,0.23
LC09_028036_20211210,71.23
LC09_028036_20211226,92.59
LC09_028036_20220111,0.04
LC09_028036_20220127,81.9
LC09_028036_20220212,23.24
LC09_028036_20220228,18.83
LC09_028036_20220401,6.56
LC09_028036_20220417,5.12
LC09_028036_20220503,48.36
LC09_028036_20220519,0.02
LC09_028036_20220604,47.14
LC09_028036_20220620,0.17
LC09_028037_20211210,67.02
LC09_028037_20211226,77.69
LC09_028037_20220111,45.83
LC09_028037_20220127,96.11
LC09_028037_20220212,87.36
LC09_028037_20220228,11.92
LC09_028037_20220401,32.64
LC09_028037_20220417,34.94
LC09_028037_20220503,94.74
LC09_028037_20220519,0.11
LC09_028037_20220604,27.57
LC09_028037_20220620,0.05
LC09_028038_20211210,30.02
LC09_028038_20211226,11.92
LC09_028038_20220127,98.13
LC09_028038_20220212,89.37
LC09_028038_20220228,0.27
LC09_028038_20220401,8.75
LC09_028038_20220417,35.32
LC09_028038_20220503,91.71
LC09_028038_20220519,0.21
LC09_028038_20220604,23.21
LC09_028038_20220620,0.14
LC09_028039_20211210,17.71
LC09_028039_20211226,34.01
LC09_028039_20220127,91.05
LC09_028039_20220212,70.1
LC09_028039_20220228,0.02
LC09_028039_20220401,0.06
LC09_028039_20220417,29.19
LC09_028039_20220519,0.25
LC09_028039_20220604,28.14
LC09_028039_20220620,3.82
LC09_028040_20211210,28.56
LC09_028040_20211226,88.13
LC09_028040_20220212,49.57
LC09_028040_20220228,0.18
LC09_028040_20220401,5.97
LC09_028040_20220417,57.94
LC09_028040_20220503,95.99
LC09_028040_20220519,0.01
LC09_028040_20220604,3.02
LC09_028040_20220620,11.47
LC09_028041_20211210,31.41
LC09_028041_20211226,31.32
LC09_028041_20220212,65.14
LC09_028041_20220228,2.73
LC09_028041_20220401,12.51
LC09_028041_20220417,44.85
LC09_028041_20220503,41.1
LC09_028041_20220519,0.2
LC09_028041_20220604,0.69
LC09_028041_20220620,6.73
LC09_029025_20211104,0.21
LC09_029026_20211104,0.01
LC09_029026_20220102,0.25
LC09_029026_20220203,3.15
LC09_029026_20220219,48.88
LC09_029026_20220307,3.63
LC09_029026_20220408,0.13
LC09_029026_20220510,9.7
LC09_029026_20220611,39.05
LC09_029026_20220627,1.4
LC09_029027_20211104,0.02
LC09_029027_20211217,100.0
LC09_029027_20220102,0.25
LC09_029027_20220203,0.64
LC09_029027_20220307,0.29
LC09_029027_20220408,0.68
LC09_029027_20220510,45.96
LC09_029027_20220611,52.22
LC09_029027_20220627,4.84
LC09_029028_20211104,8.76
LC09_029028_20220102,5.41
LC09_029028_20220203,2.51
LC09_029028_20220307,10.18
LC09_029028_20220408,5.52
LC09_029028_20220510,47.55
LC09_029028_20220611,57.91
LC09_029028_20220627,9.95
LC09_029029_20211104,29.35
LC09_029029_20220102,2.47
LC09_029029_20220118,24.94
LC09_029029_20220203,1.63
LC09_029029_20220219,63.43
LC09_029029_20220307,7.92
LC09_029029_20220408,4.67
LC09_029029_20220510,4.77
LC09_029029_20220611,79.65
LC09_029029_20220627,2.87
LC09_029030_20211104,32.01
LC09_029030_20211217,71.28
LC09_029030_20220102,5.08
LC09_029030_20220118,13.37
LC09_029030_20220203,5.39
LC09_029030_20220219,20.44
LC09_029030_20220307,0.28
LC09_029030_20220408,2.36
LC09_029030_20220510,38.57
LC09_029030_20220611,45.39
LC09_029030_20220627,0.15
LC09_029031_20211104,27.25
LC09_029031_20211217,44.24
LC09_029031_20220102,6.08
LC09_029031_20220118,43.85
LC09_029031_20220203,0.81
LC09_029031_20220219,3.01
LC09_029031_20220307,5.56
LC09_029031_20220408,0.33
LC09_029031_20220510,74.64
LC09_029031_20220611,19.06
LC09_029031_20220627,13.43
LC09_029032_20211104,42.52
LC09_029032_20211217,53.22
LC09_029032_20220102,4.42
LC09_029032_20220118,32.36
LC09_029032_20220203,9.65
LC09_029032_20220219,0.03
LC09_029032_20220307,7.91
LC09_029032_20220408,0.03
LC09_029032_20220424,53.9
LC09_029032_20220510,48.46
LC09_029032_20220611,16.92
LC09_029032_20220627,65.01
LC09_029033_20211104,28.44
LC09_029033_20211217,31.4
LC09_029033_20220102,77.86
LC09_029033_20220118,28.79
LC09_029033_20220203,36.81
LC09_029033_20220219,0.03
LC09_029033_20220307,6.09
LC09_029033_20220408,0.01
LC09_029033_20220424,0.5
LC09_029033_20220510,0.0
LC09_029033_20220611,0.15
LC09_029033_20220627,53.98
LC09_029034_20211104,32.58
LC09_029034_20211217,37.05
LC09_029034_20220102,9.49
LC09_029034_20220118,47.28
LC09_029034_20220219,2.36
LC09_029034_20220307,9.34
LC09_029034_20220408,0.11
LC09_029034_20220424,0.38
LC09_029034_20220510,0.02
LC09_029034_20220611,0.2
LC09_029035_20211104,1.74
LC09_029035_20211217,74.76
LC09_029035_20220102,3.96
LC09_029035_20220118,32.84
LC09_029035_20220219,0.12
LC09_029035_20220307,14.43
LC09_029035_20220323,40.57
LC09_029035_20220408,0.08
LC09_029035_20220424,23.17
LC09_029035_20220510,0.06
LC09_029035_20220611,3.18
LC09_029035_20220627,45.47
LC09_029036_20211104,20.39
LC09_029036_20220102,0.18
LC09_029036_20220118,0.09
LC09_029036_20220219,0.01
LC09_029036_20220307,5.18
LC09_029036_20220323,60.45
LC09_029036_20220408,0.01
LC09_029036_20220424,61.92
LC09_029036_20220510,0.03
LC09_029036_20220611,1.11
LC09_029036_20220627,26.52
LC09_029037_20211104,74.34
LC09_029037_20211217,63.55
LC09_029037_20220102,1.51
LC09_029037_20220118,0.04
LC09_029037_20220219,0.0
LC09_029037_20220307,15.04
LC09_029037_20220323,39.43
LC09_029037_20220408,0.0
LC09_029037_20220424,82.46
LC09_029037_20220510,1.78
LC09_029037_20220611,0.04
LC09_029037_20220627,21.26
LC09_029038_20211217,83.98
LC09_029038_20220102,0.01
LC09_029038_20220118,0.12
LC09_029038_20220219,0.0
LC09_029038_20220307,11.9
LC09_029038_20220323,6.54
LC09_029038_20220408,0.02
LC09_029038_20220510,52.44
LC09_029038_20220611,0.04
LC09_029038_20220627,1.81
LC09_029039_20220102,0.01
LC09_029039_20220118,14.57
LC09_029039_20220219,0.05
LC09_029039_20220307,14.29
LC09_029039_20220323,27.9
LC09_029039_20220408,0.05
LC09_029039_20220510,80.66
LC09_029039_20220611,0.0
LC09_029039_20220627,12.63
LC09_029040_20211104,94.69
LC09_029040_20211217,99.94
LC09_029040_20220102,0.03
LC09_029040_20220118,0.19
LC09_029040_20220203,97.42
LC09_029040_20220219,2.02
LC09_029040_20220307,9.86
LC09_029040_20220323,85.11
LC09_029040_20220408,0.06
LC09_029040_20220424,47.75
LC09_029040_20220510,81.89
LC09_029040_20220526,0.23
LC09_029040_20220611,0.0
LC09_029040_20220627,3.34
LC09_030025_20211109,0.29
LC09_030025_20211208,68.84
LC09_030025_20220109,12.79
LC09_030025_20220125,1.18
LC09_030025_20220226,40.32
LC09_030025_20220517,90.08
LC09_030025_20220618,91.68
LC09_030026_20211109,2.9
LC09_030026_20211208,100.0
LC09_030026_20220109,2.55
LC09_030026_20220125,2.14
LC09_030026_20220226,0.92
LC09_030026_20220517,94.18
LC09_030026_20220618,87.36
LC09_030027_20211109,0.3
LC09_030027_20211208,100.0
LC09_030027_20211224,4.36
LC09_030027_20220125,0.13
LC09_030027_20220226,0.28
LC09_030027_20220415,69.45
LC09_030027_20220517,94.21
LC09_030027_20220602,40.35
LC09_030027_20220618,38.0
LC09_030028_20211109,3.85
LC09_030028_20211224,26.02
LC09_030028_20220109,19.52
LC09_030028_20220125,0.11
LC09_030028_20220226,0.07
LC09_030028_20220415,60.36
LC09_030028_20220517,96.6
LC09_030028_20220602,0.23
LC09_030028_20220618,2.37
LC09_030029_20211109,62.83
LC09_030029_20211208,60.78
LC09_030029_20211224,61.81
LC09_030029_20220109,3.41
LC09_030029_20220125,8.31
LC09_030029_20220226,0.01
LC09_030029_20220415,27.59
LC09_030029_20220517,54.47
LC09_030029_20220602,1.35
LC09_030029_20220618,0.34
LC09_030030_20211109,61.89
LC09_030030_20211208,14.14
LC09_030030_20211224,52.86
LC09_030030_20220109,3.42
LC09_030030_20220125,35.45
LC09_030030_20220210,99.99
LC09_030030_20220226,1.46
LC09_030030_20220415,55.48
LC09_030030_20220501,49.29
LC09_030030_20220517,61.41
LC09_030030_20220602,3.97
LC09_030030_20220618,0.14
LC09_030031_20211109,0.1
LC09_030031_20211208,0.06
LC09_030031_20211224,32.07
LC09_030031_20220109,1.79
LC09_030031_20220210,44.16
LC09_030031_20220226,8.96
LC09_030031_20220415,29.17
LC09_030031_20220501,2.86
LC09_030031_20220517,53.1
LC09_030031_20220602,38.88
LC09_030031_20220618,0.0
LC09_030032_20211109,11.06
LC09_030032_20211208,0.08
LC09_030032_20211224,1.9
LC09_030032_20220109,1.84
LC09_030032_20220210,14.12
LC09_030032_20220226,11.52
LC09_030032_20220415,27.9
LC09_030032_20220501,12.51
LC09_030032_20220517,63.05
LC09_030032_20220602,21.37
LC09_030032_20220618,0.53
LC09_030033_20211109,79.27
LC09_030033_20211114,34.98
LC09_030033_20211119,74.41
LC09_030033_20211208,7.17
LC09_030033_20211224,1.86
LC09_030033_20220109,5.28
LC09_030033_20220210,5.04
LC09_030033_20220226,25.48
LC09_030033_20220330,78.42
LC09_030033_20220415,0.01
LC09_030033_20220501,35.06
LC09_030033_20220517,3.58
LC09_030033_20220602,42.32
LC09_030033_20220618,1.44
LC09_030034_20211109,80.96
LC09_030034_20211114,21.39
LC09_030034_20211119,92.81
LC09_030034_20211208,10.65
LC09_030034_20211224,47.79
LC09_030034_20220109,0.15
LC09_030034_20220210,0.1
LC09_030034_20220226,0.45
LC09_030034_20220330,15.77
LC09_030034_20220415,0.05
LC09_030034_20220501,29.76
LC09_030034_20220517,1.65
LC09_030034_20220618,3.54
LC09_030035_20211109,29.12
LC09_030035_20211114,5.72
LC09_030035_20211119,94.86
LC09_030035_20211208,21.14
LC09_030035_20211224,89.24
LC09_030035_20220109,13.56
LC09_030035_20220125,68.34
LC09_030035_20220210,0.06
LC09_030035_20220226,0.0
LC09_030035_20220330,21.56
LC09_030035_20220415,2.25
LC09_030035_20220501,50.27
LC09_030035_20220517,2.09
LC09_030035_20220618,3.48
LC09_030036_20211109,8.38
LC09_030036_20211114,0.02
LC09_030036_20211119,71.94
LC09_030036_20211208,52.25
LC09_030036_20211224,80.53
LC09_030036_20220109,63.73
LC09_030036_20220125,14.72
LC09_030036_20220210,0.05
LC09_030036_20220226,1.62
LC09_030036_20220330,43.09
LC09_030036_20220415,0.0
LC09_030036_20220501,82.3
LC09_030036_20220517,4.48
LC09_030036_20220618,12.77
LC09_030037_20211109,0.1
LC09_030037_20211114,0.05
LC09_030037_20211119,27.96
LC09_030037_20211208,63.17
LC09_030037_20211224,19.68
LC09_030037_20220109,93.31
LC09_030037_20220125,0.05
LC09_030037_20220210,0.32
LC09_030037_20220226,48.28
LC09_030037_20220330,39.71
LC09_030037_20220415,0.0
LC09_030037_20220501,81.63
LC09_030037_20220517,16.67
LC09_030037_20220618,9.85
LC09_030038_20211109,8.65
LC09_030038_20211114,0.05
LC09_030038_20211119,21.29
LC09_030038_20211208,11.14
LC09_030038_20211224,1.88
LC09_030038_20220109,91.04
LC09_030038_20220125,0.05
LC09_030038_20220210,1.31
LC09_030038_20220226,55.62
LC09_030038_20220330,24.68
LC09_030038_20220415,0.01
LC09_030038_20220501,96.31
LC09_030038_20220517,24.14
LC09_030038_20220618,3.26
LC09_030039_20211109,55.98
LC09_030039_20211114,0.0
LC09_030039_20211119,1.89
LC09_030039_20211208,3.27
LC09_030039_20211224,10.05
LC09_030039_20220109,52.32
LC09_030039_20220125,0.01
LC09_030039_20220210,0.01
LC09_030039_20220226,17.75
LC09_030039_20220330,7.13
LC09_030039_20220415,28.33
LC09_030039_20220501,96.54
LC09_030039_20220517,29.28
LC09_030039_20220602,68.39
LC09_030039_20220618,0.87
LC09_030040_20211114,0.01
LC09_030040_20211119,0.02
LC09_030040_20211208,5.91
LC09_030040_20211224,5.43
LC09_030040_20220109,20.76
LC09_030040_20220125,0.01
LC09_030040_20220210,3.19
LC09_030040_20220226,1.67
LC09_030040_20220330,0.1
LC09_030040_20220415,5.86
